slice_file_name,class
177621-0-0-117.wav,air_conditioner
177621-0-0-120.wav,air_conditioner
177621-0-0-126.wav,air_conditioner
177621-0-0-127.wav,air_conditioner
177621-0-0-128.wav,air_conditioner
177621-0-0-145.wav,air_conditioner
177621-0-0-147.wav,air_conditioner
177621-0-0-2.wav,air_conditioner
177621-0-0-27.wav,air_conditioner
177621-0-0-31.wav,air_conditioner
177621-0-0-35.wav,air_conditioner
177621-0-0-46.wav,air_conditioner
177621-0-0-47.wav,air_conditioner
177621-0-0-48.wav,air_conditioner
177621-0-0-54.wav,air_conditioner
177621-0-0-57.wav,air_conditioner
177621-0-0-80.wav,air_conditioner
177621-0-0-88.wav,air_conditioner
177621-0-0-91.wav,air_conditioner
177621-0-0-93.wav,air_conditioner
178520-2-0-11.wav,children_playing
178520-2-0-23.wav,children_playing
178520-2-0-27.wav,children_playing
178520-2-0-28.wav,children_playing
178520-2-0-29.wav,children_playing
178520-2-0-38.wav,children_playing
178520-2-0-39.wav,children_playing
178520-2-0-42.wav,children_playing
178521-2-0-18.wav,children_playing
178521-2-0-2.wav,children_playing
178521-2-0-22.wav,children_playing
178521-2-0-69.wav,children_playing
178521-2-0-7.wav,children_playing
178521-2-0-70.wav,children_playing
178521-2-0-86.wav,children_playing
178521-2-0-93.wav,children_playing
179096-3-0-1.wav,dog_bark
179096-3-0-10.wav,dog_bark
179096-3-0-5.wav,dog_bark
179096-3-0-9.wav,dog_bark
17913-4-0-0.wav,drilling
17913-4-0-1.wav,drilling
17913-4-0-2.wav,drilling
17913-4-1-0.wav,drilling
17913-4-2-0.wav,drilling
179858-1-0-0.wav,car_horn
179864-1-0-0.wav,car_horn
179866-1-0-0.wav,car_horn
179866-1-1-0.wav,car_horn
179867-1-0-0.wav,car_horn
180126-4-0-0.wav,drilling
180126-4-1-0.wav,drilling
180126-4-1-1.wav,drilling
180126-4-1-2.wav,drilling
180126-4-2-0.wav,drilling
180126-4-3-0.wav,drilling
180126-4-4-0.wav,drilling
180126-4-4-1.wav,drilling
180126-4-4-2.wav,drilling
180256-3-0-0.wav,dog_bark
180256-3-0-1.wav,dog_bark
180256-3-0-2.wav,dog_bark
180256-3-0-3.wav,dog_bark
180937-7-0-0.wav,jackhammer
180937-7-0-1.wav,jackhammer
180937-7-0-2.wav,jackhammer
180937-7-0-4.wav,jackhammer
180937-7-0-5.wav,jackhammer
180937-7-0-6.wav,jackhammer
180937-7-1-0.wav,jackhammer
180937-7-1-1.wav,jackhammer
180937-7-1-10.wav,jackhammer
180937-7-1-11.wav,jackhammer
180937-7-1-12.wav,jackhammer
180937-7-1-13.wav,jackhammer
180937-7-1-14.wav,jackhammer
180937-7-1-15.wav,jackhammer
180937-7-1-2.wav,jackhammer
180937-7-1-3.wav,jackhammer
180937-7-1-4.wav,jackhammer
180937-7-1-5.wav,jackhammer
180937-7-1-6.wav,jackhammer
180937-7-1-7.wav,jackhammer
180937-7-1-8.wav,jackhammer
180937-7-1-9.wav,jackhammer
180937-7-2-0.wav,jackhammer
180937-7-2-1.wav,jackhammer
180937-7-2-10.wav,jackhammer
180937-7-2-2.wav,jackhammer
180937-7-2-3.wav,jackhammer
180937-7-2-4.wav,jackhammer
180937-7-2-5.wav,jackhammer
180937-7-2-6.wav,jackhammer
180937-7-2-7.wav,jackhammer
180937-7-2-8.wav,jackhammer
180937-7-2-9.wav,jackhammer
180937-7-3-0.wav,jackhammer
180937-7-3-1.wav,jackhammer
180937-7-3-10.wav,jackhammer
180937-7-3-11.wav,jackhammer
180937-7-3-12.wav,jackhammer
180937-7-3-13.wav,jackhammer
180937-7-3-14.wav,jackhammer
180937-7-3-15.wav,jackhammer
180937-7-3-17.wav,jackhammer
180937-7-3-18.wav,jackhammer
180937-7-3-19.wav,jackhammer
180937-7-3-2.wav,jackhammer
180937-7-3-20.wav,jackhammer
180937-7-3-21.wav,jackhammer
180937-7-3-22.wav,jackhammer
180937-7-3-23.wav,jackhammer
180937-7-3-24.wav,jackhammer
180937-7-3-26.wav,jackhammer
180937-7-3-27.wav,jackhammer
180937-7-3-28.wav,jackhammer
180937-7-3-29.wav,jackhammer
180937-7-3-3.wav,jackhammer
180937-7-3-30.wav,jackhammer
180937-7-3-31.wav,jackhammer
180937-7-3-32.wav,jackhammer
180937-7-3-33.wav,jackhammer
180937-7-3-4.wav,jackhammer
180937-7-3-5.wav,jackhammer
180937-7-3-6.wav,jackhammer
180937-7-3-7.wav,jackhammer
180937-7-3-8.wav,jackhammer
180937-7-3-9.wav,jackhammer
180937-7-4-0.wav,jackhammer
180937-7-4-10.wav,jackhammer
180937-7-4-11.wav,jackhammer
180937-7-4-12.wav,jackhammer
180937-7-4-13.wav,jackhammer
180937-7-4-14.wav,jackhammer
180937-7-4-2.wav,jackhammer
180937-7-4-3.wav,jackhammer
180937-7-4-4.wav,jackhammer
180937-7-4-5.wav,jackhammer
180937-7-4-6.wav,jackhammer
180937-7-4-7.wav,jackhammer
180937-7-4-8.wav,jackhammer
180937-7-4-9.wav,jackhammer
182739-2-0-13.wav,children_playing
182739-2-0-17.wav,children_playing
182739-2-0-24.wav,children_playing
182739-2-0-35.wav,children_playing
182739-2-0-56.wav,children_playing
182739-2-0-62.wav,children_playing
182739-2-0-78.wav,children_playing
182739-2-0-85.wav,children_playing
182800-2-0-0.wav,children_playing
182800-2-1-0.wav,children_playing
182800-2-2-0.wav,children_playing
182800-2-2-1.wav,children_playing
182800-2-2-2.wav,children_playing
182800-2-2-3.wav,children_playing
182800-2-3-0.wav,children_playing
182800-2-3-1.wav,children_playing
184355-1-0-0.wav,car_horn
18453-3-0-0.wav,dog_bark
185800-4-0-0.wav,drilling
185800-4-0-1.wav,drilling
185800-4-1-0.wav,drilling
185800-4-2-0.wav,drilling
185800-4-2-1.wav,drilling
185800-4-2-2.wav,drilling
18581-3-0-0.wav,dog_bark
18581-3-0-5.wav,dog_bark
18581-3-1-1.wav,dog_bark
18581-3-1-3.wav,dog_bark
189023-0-0-0.wav,air_conditioner
189023-0-0-1.wav,air_conditioner
189023-0-0-10.wav,air_conditioner
189023-0-0-11.wav,air_conditioner
189023-0-0-12.wav,air_conditioner
189023-0-0-13.wav,air_conditioner
189023-0-0-2.wav,air_conditioner
189023-0-0-3.wav,air_conditioner
189023-0-0-4.wav,air_conditioner
189023-0-0-5.wav,air_conditioner
189023-0-0-6.wav,air_conditioner
189023-0-0-7.wav,air_conditioner
189023-0-0-8.wav,air_conditioner
189023-0-0-9.wav,air_conditioner
189991-0-0-0.wav,air_conditioner
189991-0-0-1.wav,air_conditioner
189991-0-0-2.wav,air_conditioner
189991-0-0-3.wav,air_conditioner
189991-0-0-4.wav,air_conditioner
189991-0-0-5.wav,air_conditioner
189991-0-0-6.wav,air_conditioner
189991-0-0-7.wav,air_conditioner
19026-1-0-0.wav,car_horn
191431-9-0-26.wav,street_music
191431-9-0-30.wav,street_music
191431-9-0-61.wav,street_music
191431-9-0-66.wav,street_music
191431-9-0-73.wav,street_music
191431-9-0-8.wav,street_music
192124-2-0-0.wav,children_playing
192124-2-0-11.wav,children_playing
192124-2-0-12.wav,children_playing
192124-2-0-15.wav,children_playing
192124-2-0-3.wav,children_playing
192124-2-0-4.wav,children_playing
192124-2-0-5.wav,children_playing
192124-2-0-7.wav,children_playing
19218-3-0-0.wav,dog_bark
192269-2-0-1.wav,children_playing
192269-2-0-11.wav,children_playing
192269-2-0-18.wav,children_playing
192269-2-0-24.wav,children_playing
192269-2-0-35.wav,children_playing
192269-2-0-37.wav,children_playing
192269-2-0-54.wav,children_playing
192269-2-0-56.wav,children_playing
193394-3-0-10.wav,dog_bark
193394-3-0-11.wav,dog_bark
193394-3-0-4.wav,dog_bark
193394-3-0-7.wav,dog_bark
193698-2-0-112.wav,children_playing
193698-2-0-113.wav,children_playing
193698-2-0-114.wav,children_playing
193698-2-0-140.wav,children_playing
193698-2-0-42.wav,children_playing
193698-2-0-58.wav,children_playing
193698-2-0-64.wav,children_playing
193698-2-0-89.wav,children_playing
194732-9-0-126.wav,street_music
194732-9-0-163.wav,street_music
194732-9-0-171.wav,street_music
194732-9-0-175.wav,street_music
194732-9-0-191.wav,street_music
194732-9-0-41.wav,street_music
194732-9-0-95.wav,street_music
194841-9-0-130.wav,street_music
194841-9-0-144.wav,street_music
194841-9-0-164.wav,street_music
194841-9-0-178.wav,street_music
194841-9-0-222.wav,street_music
194841-9-0-48.wav,street_music
196063-2-0-0.wav,children_playing
196063-2-0-1.wav,children_playing
196063-2-0-2.wav,children_playing
196065-2-0-0.wav,children_playing
196067-2-0-0.wav,children_playing
196078-2-0-0.wav,children_playing
196079-2-0-0.wav,children_playing
196082-2-0-0.wav,children_playing
196087-2-0-0.wav,children_playing
196384-9-0-11.wav,street_music
196384-9-0-15.wav,street_music
196384-9-0-16.wav,street_music
196384-9-0-18.wav,street_music
196384-9-0-2.wav,street_music
196384-9-0-27.wav,street_music
196400-6-0-0.wav,gun_shot
197073-3-0-0.wav,dog_bark
197073-3-3-0.wav,dog_bark
197073-3-4-3.wav,dog_bark
197073-3-7-0.wav,dog_bark
197318-6-0-0.wav,gun_shot
197318-6-1-0.wav,gun_shot
197318-6-10-0.wav,gun_shot
197318-6-11-0.wav,gun_shot
197318-6-12-0.wav,gun_shot
197318-6-2-0.wav,gun_shot
197318-6-3-0.wav,gun_shot
197318-6-4-0.wav,gun_shot
197318-6-5-0.wav,gun_shot
197318-6-6-0.wav,gun_shot
197318-6-7-0.wav,gun_shot
197318-6-8-0.wav,gun_shot
197318-6-9-0.wav,gun_shot
197320-6-0-0.wav,gun_shot
197320-6-1-0.wav,gun_shot
197320-6-10-0.wav,gun_shot
197320-6-11-0.wav,gun_shot
197320-6-12-0.wav,gun_shot
197320-6-2-0.wav,gun_shot
197320-6-3-0.wav,gun_shot
197320-6-4-0.wav,gun_shot
197320-6-5-0.wav,gun_shot
197320-6-6-0.wav,gun_shot
197320-6-7-0.wav,gun_shot
197320-6-8-0.wav,gun_shot
197320-6-9-0.wav,gun_shot
201652-5-0-0.wav,engine_idling
201652-5-0-1.wav,engine_idling
201652-5-0-2.wav,engine_idling
201652-5-0-3.wav,engine_idling
201652-5-1-0.wav,engine_idling
201652-5-2-0.wav,engine_idling
201652-5-2-1.wav,engine_idling
201652-5-2-2.wav,engine_idling
201652-5-2-3.wav,engine_idling
201652-5-2-4.wav,engine_idling
201652-5-2-5.wav,engine_idling
201652-5-3-0.wav,engine_idling
201652-5-3-1.wav,engine_idling
201652-5-3-2.wav,engine_idling
201652-5-3-3.wav,engine_idling
201652-5-3-4.wav,engine_idling
201652-5-4-0.wav,engine_idling
201652-5-4-1.wav,engine_idling
201652-5-4-2.wav,engine_idling
201652-5-4-3.wav,engine_idling
201652-5-4-4.wav,engine_idling
201652-5-4-5.wav,engine_idling
201652-5-4-6.wav,engine_idling
201652-5-4-7.wav,engine_idling
201652-5-4-8.wav,engine_idling
201652-5-4-9.wav,engine_idling
201652-5-5-0.wav,engine_idling
201652-5-5-1.wav,engine_idling
201652-5-5-2.wav,engine_idling
201652-5-5-3.wav,engine_idling
201652-5-5-4.wav,engine_idling
201652-5-5-5.wav,engine_idling
203128-3-1-0.wav,dog_bark
203128-3-3-0.wav,dog_bark
203128-3-6-0.wav,dog_bark
203128-3-9-0.wav,dog_bark
203356-3-0-0.wav,dog_bark
203356-3-0-1.wav,dog_bark
203356-3-0-2.wav,dog_bark
203356-3-0-3.wav,dog_bark
203440-3-0-0.wav,dog_bark
203440-3-0-1.wav,dog_bark
203440-3-0-5.wav,dog_bark
203440-3-0-6.wav,dog_bark
203929-7-1-0.wav,jackhammer
203929-7-1-1.wav,jackhammer
203929-7-1-2.wav,jackhammer
203929-7-1-3.wav,jackhammer
203929-7-1-6.wav,jackhammer
203929-7-1-7.wav,jackhammer
203929-7-1-8.wav,jackhammer
203929-7-10-0.wav,jackhammer
203929-7-10-1.wav,jackhammer
203929-7-10-2.wav,jackhammer
203929-7-2-0.wav,jackhammer
203929-7-2-11.wav,jackhammer
203929-7-2-2.wav,jackhammer
203929-7-2-3.wav,jackhammer
203929-7-2-5.wav,jackhammer
203929-7-2-6.wav,jackhammer
203929-7-2-8.wav,jackhammer
203929-7-2-9.wav,jackhammer
203929-7-3-1.wav,jackhammer
203929-7-3-10.wav,jackhammer
203929-7-3-2.wav,jackhammer
203929-7-3-3.wav,jackhammer
203929-7-3-5.wav,jackhammer
203929-7-3-9.wav,jackhammer
203929-7-4-0.wav,jackhammer
203929-7-4-1.wav,jackhammer
203929-7-4-10.wav,jackhammer
203929-7-4-11.wav,jackhammer
203929-7-4-12.wav,jackhammer
203929-7-4-2.wav,jackhammer
203929-7-4-4.wav,jackhammer
203929-7-4-6.wav,jackhammer
203929-7-4-7.wav,jackhammer
203929-7-4-8.wav,jackhammer
203929-7-5-0.wav,jackhammer
203929-7-5-1.wav,jackhammer
203929-7-5-10.wav,jackhammer
203929-7-5-11.wav,jackhammer
203929-7-5-6.wav,jackhammer
203929-7-5-7.wav,jackhammer
203929-7-6-1.wav,jackhammer
203929-7-6-10.wav,jackhammer
203929-7-6-11.wav,jackhammer
203929-7-6-2.wav,jackhammer
203929-7-6-3.wav,jackhammer
203929-7-6-8.wav,jackhammer
203929-7-6-9.wav,jackhammer
203929-7-7-0.wav,jackhammer
203929-7-7-10.wav,jackhammer
203929-7-7-12.wav,jackhammer
203929-7-7-13.wav,jackhammer
203929-7-7-14.wav,jackhammer
203929-7-7-15.wav,jackhammer
203929-7-7-16.wav,jackhammer
203929-7-7-2.wav,jackhammer
203929-7-7-3.wav,jackhammer
203929-7-7-4.wav,jackhammer
203929-7-7-9.wav,jackhammer
203929-7-8-0.wav,jackhammer
203929-7-9-0.wav,jackhammer
203929-7-9-11.wav,jackhammer
203929-7-9-12.wav,jackhammer
203929-7-9-15.wav,jackhammer
203929-7-9-17.wav,jackhammer
203929-7-9-18.wav,jackhammer
203929-7-9-19.wav,jackhammer
203929-7-9-20.wav,jackhammer
203929-7-9-24.wav,jackhammer
203929-7-9-4.wav,jackhammer
203929-7-9-6.wav,jackhammer
203929-7-9-8.wav,jackhammer
203929-7-9-9.wav,jackhammer
204773-3-7-1.wav,dog_bark
204773-3-8-0.wav,dog_bark
204773-3-9-0.wav,dog_bark
204773-3-9-1.wav,dog_bark
21684-9-0-12.wav,street_music
21684-9-0-25.wav,street_music
21684-9-0-30.wav,street_music
21684-9-0-39.wav,street_music
21684-9-0-5.wav,street_music
21684-9-0-50.wav,street_music
21684-9-0-7.wav,street_music
22347-3-0-0.wav,dog_bark
22347-3-1-1.wav,dog_bark
22347-3-1-2.wav,dog_bark
22347-3-3-0.wav,dog_bark
22962-4-0-0.wav,drilling
22962-4-0-1.wav,drilling
22962-4-0-2.wav,drilling
23131-3-0-0.wav,dog_bark
23131-3-2-0.wav,dog_bark
23131-3-4-0.wav,dog_bark
23131-3-5-0.wav,dog_bark
24074-1-0-0.wav,car_horn
24074-1-0-1.wav,car_horn
24074-1-0-10.wav,car_horn
24074-1-0-11.wav,car_horn
24074-1-0-12.wav,car_horn
24074-1-0-13.wav,car_horn
24074-1-0-2.wav,car_horn
24074-1-0-3.wav,car_horn
24074-1-0-4.wav,car_horn
24074-1-0-5.wav,car_horn
24074-1-0-6.wav,car_horn
24074-1-0-7.wav,car_horn
24074-1-0-8.wav,car_horn
24074-1-0-9.wav,car_horn
26270-9-0-19.wav,street_music
26270-9-0-23.wav,street_music
26270-9-0-3.wav,street_music
26270-9-0-30.wav,street_music
26270-9-0-32.wav,street_music
26270-9-0-35.wav,street_music
27349-3-0-2.wav,dog_bark
27349-3-0-6.wav,dog_bark
27349-3-1-2.wav,dog_bark
27349-3-2-1.wav,dog_bark
30823-8-0-0.wav,siren
31323-3-0-1.wav,dog_bark
31323-3-0-2.wav,dog_bark
31323-3-0-20.wav,dog_bark
31323-3-0-22.wav,dog_bark
31840-3-0-0.wav,dog_bark
31840-3-1-0.wav,dog_bark
33849-3-0-0.wav,dog_bark
33849-3-2-0.wav,dog_bark
33849-3-3-0.wav,dog_bark
33849-3-4-0.wav,dog_bark
34621-4-0-0.wav,drilling
34621-4-1-0.wav,drilling
34621-4-11-0.wav,drilling
34621-4-12-0.wav,drilling
34621-4-13-0.wav,drilling
34621-4-14-0.wav,drilling
34621-4-15-0.wav,drilling
34621-4-16-0.wav,drilling
34621-4-17-0.wav,drilling
34621-4-18-0.wav,drilling
34621-4-2-0.wav,drilling
34621-4-20-0.wav,drilling
34621-4-21-0.wav,drilling
34621-4-22-0.wav,drilling
34621-4-24-0.wav,drilling
34621-4-25-0.wav,drilling
34621-4-26-0.wav,drilling
34621-4-27-0.wav,drilling
34621-4-4-0.wav,drilling
34621-4-5-0.wav,drilling
34621-4-7-0.wav,drilling
34621-4-8-0.wav,drilling
35800-6-0-0.wav,gun_shot
37236-6-0-0.wav,gun_shot
39970-9-0-108.wav,street_music
39970-9-0-142.wav,street_music
39970-9-0-41.wav,street_music
39970-9-0-46.wav,street_music
39970-9-0-54.wav,street_music
39970-9-0-98.wav,street_music
40717-8-0-0.wav,siren
40717-8-0-1.wav,siren
40717-8-0-2.wav,siren
40717-8-0-3.wav,siren
40717-8-0-4.wav,siren
40717-8-0-5.wav,siren
40717-8-0-6.wav,siren
40722-8-0-0.wav,siren
40722-8-0-1.wav,siren
40722-8-0-2.wav,siren
40722-8-0-3.wav,siren
40722-8-0-4.wav,siren
40722-8-0-5.wav,siren
40722-8-0-6.wav,siren
40722-8-0-7.wav,siren
40722-8-0-8.wav,siren
4201-3-0-0.wav,dog_bark
4201-3-1-0.wav,dog_bark
4201-3-2-0.wav,dog_bark
4201-3-3-0.wav,dog_bark
43786-3-0-0.wav,dog_bark
43786-3-1-0.wav,dog_bark
43806-8-0-0.wav,siren
44735-5-0-0.wav,engine_idling
44735-5-0-1.wav,engine_idling
44736-5-0-0.wav,engine_idling
44736-5-0-1.wav,engine_idling
46654-6-0-0.wav,gun_shot
46655-6-0-0.wav,gun_shot
46656-6-0-0.wav,gun_shot
46656-6-1-0.wav,gun_shot
46656-6-2-0.wav,gun_shot
46656-6-3-0.wav,gun_shot
46656-6-4-0.wav,gun_shot
46656-6-5-0.wav,gun_shot
46668-4-0-0.wav,drilling
46668-4-0-1.wav,drilling
46668-4-0-2.wav,drilling
46669-4-0-0.wav,drilling
46669-4-0-10.wav,drilling
46669-4-0-2.wav,drilling
46669-4-0-24.wav,drilling
46669-4-0-26.wav,drilling
46669-4-0-3.wav,drilling
46669-4-0-30.wav,drilling
46669-4-0-31.wav,drilling
46669-4-0-32.wav,drilling
46669-4-0-33.wav,drilling
46669-4-0-35.wav,drilling
46669-4-0-36.wav,drilling
46669-4-0-37.wav,drilling
46669-4-0-39.wav,drilling
46669-4-0-4.wav,drilling
46669-4-0-45.wav,drilling
46669-4-0-48.wav,drilling
46669-4-0-49.wav,drilling
46669-4-0-54.wav,drilling
46669-4-0-61.wav,drilling
46669-4-0-63.wav,drilling
46669-4-0-8.wav,drilling
46669-4-0-9.wav,drilling
46918-5-0-0.wav,engine_idling
46918-5-0-1.wav,engine_idling
46918-5-0-2.wav,engine_idling
4911-3-0-0.wav,dog_bark
49808-3-0-6.wav,dog_bark
49808-3-1-22.wav,dog_bark
49808-3-1-8.wav,dog_bark
50416-4-0-0.wav,drilling
50416-4-0-1.wav,drilling
50416-4-0-2.wav,drilling
50898-5-0-0.wav,engine_idling
50901-0-0-0.wav,air_conditioner
50901-0-1-0.wav,air_conditioner
50901-0-1-1.wav,air_conditioner
51022-3-13-0.wav,dog_bark
51022-3-29-0.wav,dog_bark
51022-3-30-4.wav,dog_bark
51022-3-7-0.wav,dog_bark
54545-3-0-0.wav,dog_bark
54545-3-0-1.wav,dog_bark
54545-3-0-2.wav,dog_bark
54858-3-0-0.wav,dog_bark
54858-3-1-2.wav,dog_bark
54858-3-2-0.wav,dog_bark
55020-4-0-0.wav,drilling
55020-4-0-1.wav,drilling
55020-4-0-10.wav,drilling
55020-4-0-11.wav,drilling
55020-4-0-12.wav,drilling
55020-4-0-13.wav,drilling
55020-4-0-14.wav,drilling
55020-4-0-2.wav,drilling
55020-4-0-3.wav,drilling
55020-4-0-4.wav,drilling
55020-4-0-5.wav,drilling
55020-4-0-6.wav,drilling
55020-4-0-7.wav,drilling
55020-4-0-8.wav,drilling
55020-4-0-9.wav,drilling
56385-0-0-0.wav,air_conditioner
56385-0-0-1.wav,air_conditioner
56385-0-0-2.wav,air_conditioner
57320-0-0-0.wav,air_conditioner
57320-0-0-10.wav,air_conditioner
57320-0-0-11.wav,air_conditioner
57320-0-0-13.wav,air_conditioner
57320-0-0-15.wav,air_conditioner
57320-0-0-21.wav,air_conditioner
57320-0-0-22.wav,air_conditioner
57320-0-0-24.wav,air_conditioner
57320-0-0-27.wav,air_conditioner
57320-0-0-31.wav,air_conditioner
57320-0-0-32.wav,air_conditioner
57320-0-0-33.wav,air_conditioner
57320-0-0-34.wav,air_conditioner
57320-0-0-36.wav,air_conditioner
57320-0-0-37.wav,air_conditioner
57320-0-0-38.wav,air_conditioner
57320-0-0-39.wav,air_conditioner
57320-0-0-4.wav,air_conditioner
57320-0-0-42.wav,air_conditioner
57320-0-0-45.wav,air_conditioner
57320-0-0-5.wav,air_conditioner
57320-0-0-6.wav,air_conditioner
57320-0-0-7.wav,air_conditioner
57320-0-0-9.wav,air_conditioner
57553-3-0-0.wav,dog_bark
57553-3-1-0.wav,dog_bark
57553-3-2-0.wav,dog_bark
57584-4-0-0.wav,drilling
57584-4-0-1.wav,drilling
57584-4-0-2.wav,drilling
57584-4-0-3.wav,drilling
57584-4-0-4.wav,drilling
57584-4-0-5.wav,drilling
57584-4-0-6.wav,drilling
57584-4-0-7.wav,drilling
57584-4-0-8.wav,drilling
58202-1-0-0.wav,car_horn
59277-0-0-0.wav,air_conditioner
59277-0-0-1.wav,air_conditioner
59277-0-0-2.wav,air_conditioner
59277-0-0-3.wav,air_conditioner
59277-0-0-4.wav,air_conditioner
59277-0-0-5.wav,air_conditioner
59277-0-0-6.wav,air_conditioner
59277-0-0-7.wav,air_conditioner
59594-4-0-0.wav,drilling
59594-4-0-1.wav,drilling
59594-4-0-2.wav,drilling
59594-4-0-3.wav,drilling
59594-4-0-4.wav,drilling
60591-2-0-11.wav,children_playing
60591-2-0-12.wav,children_playing
60591-2-0-15.wav,children_playing
60591-2-0-16.wav,children_playing
60591-2-0-2.wav,children_playing
60591-2-0-4.wav,children_playing
60591-2-0-7.wav,children_playing
60591-2-0-8.wav,children_playing
60605-9-0-34.wav,street_music
60605-9-0-52.wav,street_music
60605-9-0-64.wav,street_music
60605-9-0-73.wav,street_music
60605-9-0-90.wav,street_music
60605-9-0-95.wav,street_music
63261-3-0-0.wav,dog_bark
63261-3-0-1.wav,dog_bark
65749-3-1-12.wav,dog_bark
65749-3-1-14.wav,dog_bark
65749-3-1-24.wav,dog_bark
65749-3-1-9.wav,dog_bark
66996-8-1-0.wav,siren
66996-8-3-0.wav,siren
69304-9-0-0.wav,street_music
69304-9-0-12.wav,street_music
69304-9-0-14.wav,street_music
69304-9-0-15.wav,street_music
69304-9-0-6.wav,street_music
69304-9-0-7.wav,street_music
69883-3-0-20.wav,dog_bark
69883-3-0-5.wav,dog_bark
69883-3-0-9.wav,dog_bark
7061-6-0-0.wav,gun_shot
71080-4-0-0.wav,drilling
71080-4-1-0.wav,drilling
71087-4-0-0.wav,drilling
71087-4-1-0.wav,drilling
72261-3-0-17.wav,dog_bark
72261-3-0-23.wav,dog_bark
72261-3-0-27.wav,dog_bark
72261-3-0-6.wav,dog_bark
72539-3-0-1.wav,dog_bark
72539-3-0-5.wav,dog_bark
72539-3-0-6.wav,dog_bark
72539-3-0-8.wav,dog_bark
72567-1-0-0.wav,car_horn
72567-1-0-1.wav,car_horn
72567-1-1-0.wav,car_horn
72567-1-2-0.wav,car_horn
72567-1-2-1.wav,car_horn
72567-1-2-2.wav,car_horn
72567-1-2-3.wav,car_horn
72567-1-2-4.wav,car_horn
72567-1-2-5.wav,car_horn
72567-1-3-0.wav,car_horn
72567-1-4-0.wav,car_horn
72567-1-4-1.wav,car_horn
72567-1-4-2.wav,car_horn
72567-1-4-3.wav,car_horn
72567-1-4-4.wav,car_horn
72567-1-4-5.wav,car_horn
72567-1-4-6.wav,car_horn
72567-1-4-7.wav,car_horn
72567-1-5-0.wav,car_horn
72579-3-0-0.wav,dog_bark
72579-3-0-2.wav,dog_bark
72579-3-0-3.wav,dog_bark
72579-3-0-4.wav,dog_bark
73277-9-0-0.wav,street_music
73277-9-0-16.wav,street_music
73277-9-0-17.wav,street_music
73277-9-0-19.wav,street_music
73277-9-0-24.wav,street_music
73277-9-0-28.wav,street_music
73623-7-0-0.wav,jackhammer
73623-7-1-0.wav,jackhammer
73623-7-1-1.wav,jackhammer
73623-7-2-0.wav,jackhammer
73623-7-3-0.wav,jackhammer
73623-7-4-0.wav,jackhammer
73623-7-5-0.wav,jackhammer
73623-7-6-0.wav,jackhammer
7383-3-0-0.wav,dog_bark
7383-3-0-1.wav,dog_bark
7383-3-1-0.wav,dog_bark
74226-9-0-0.wav,street_music
74226-9-0-10.wav,street_music
74226-9-0-13.wav,street_music
74226-9-0-14.wav,street_music
74226-9-0-21.wav,street_music
74226-9-0-6.wav,street_music
74226-9-0-7.wav,street_music
74458-9-0-5.wav,street_music
74458-9-0-7.wav,street_music
74458-9-1-12.wav,street_music
74458-9-1-13.wav,street_music
74458-9-1-5.wav,street_music
74458-9-2-18.wav,street_music
74495-3-0-0.wav,dog_bark
74495-3-0-1.wav,dog_bark
74507-0-0-0.wav,air_conditioner
74507-0-0-1.wav,air_conditioner
74507-0-0-10.wav,air_conditioner
74507-0-0-11.wav,air_conditioner
74507-0-0-12.wav,air_conditioner
74507-0-0-13.wav,air_conditioner
74507-0-0-14.wav,air_conditioner
74507-0-0-15.wav,air_conditioner
74507-0-0-16.wav,air_conditioner
74507-0-0-17.wav,air_conditioner
74507-0-0-18.wav,air_conditioner
74507-0-0-2.wav,air_conditioner
74507-0-0-20.wav,air_conditioner
74507-0-0-22.wav,air_conditioner
74507-0-0-23.wav,air_conditioner
74507-0-0-24.wav,air_conditioner
74507-0-0-25.wav,air_conditioner
74507-0-0-27.wav,air_conditioner
74507-0-0-28.wav,air_conditioner
74507-0-0-3.wav,air_conditioner
74507-0-0-4.wav,air_conditioner
74507-0-0-5.wav,air_conditioner
74507-0-0-6.wav,air_conditioner
74507-0-0-8.wav,air_conditioner
74507-0-0-9.wav,air_conditioner
76086-4-0-12.wav,drilling
76086-4-0-14.wav,drilling
76086-4-0-17.wav,drilling
76086-4-0-18.wav,drilling
76086-4-0-19.wav,drilling
76086-4-0-2.wav,drilling
76086-4-0-22.wav,drilling
76086-4-0-23.wav,drilling
76086-4-0-24.wav,drilling
76086-4-0-27.wav,drilling
76086-4-0-29.wav,drilling
76086-4-0-3.wav,drilling
76086-4-0-32.wav,drilling
76086-4-0-36.wav,drilling
76086-4-0-38.wav,drilling
76086-4-0-43.wav,drilling
76086-4-0-50.wav,drilling
76086-4-0-53.wav,drilling
76086-4-0-55.wav,drilling
76086-4-0-56.wav,drilling
76086-4-0-58.wav,drilling
76089-6-0-0.wav,gun_shot
76090-6-0-0.wav,gun_shot
76090-6-1-0.wav,gun_shot
76091-6-0-0.wav,gun_shot
76091-6-1-0.wav,gun_shot
76091-6-2-0.wav,gun_shot
76091-6-3-0.wav,gun_shot
76091-6-4-0.wav,gun_shot
76091-6-5-0.wav,gun_shot
76093-6-0-0.wav,gun_shot
76093-6-1-0.wav,gun_shot
77246-6-0-0.wav,gun_shot
77751-4-0-0.wav,drilling
77751-4-0-1.wav,drilling
77751-4-1-0.wav,drilling
77751-4-1-1.wav,drilling
